,url,title,author,num_reviews,num_ratings,avg_ratings,original_publish_year,series,genres,awards,num_pages,award_number,mean_norm_ratings,min_max
768,https://www.goodreads.com/book/show/13651.The_Dispossessed,The Alienist,Caleb Carr,7467,159440,4.05,1994,True,"['Historical', 'Historical Fiction', 'Mystery']","['Anthony Award for Best First Novel (1995)', 'Grand Prix de Littérature Policière for Romans étrangers (1996)', ""Lambda Literary Award Nominee for Gay Men's Mystery (1995)"", 'Palle Rosenkrantz Prisen (1997)']",498,4,-0.02,5.59
769,https://www.goodreads.com/book/show/40024.The_Alienist,The House of Mirth,Edith Wharton,4860,87576,3.95,1905,False,"['Classics', 'Fiction', 'Historical']",[],351,1,-0.08,5.0
770,https://www.goodreads.com/book/show/393199.Down_and_Out_in_Paris_and_London,Geek Love,Katherine Dunn,5962,62126,3.95,1989,False,"['Fiction', 'Horror', 'Fantasy']",['National Book Award Finalist for Fiction (1989)'],348,1,-0.08,5.0
771,https://www.goodreads.com/book/show/17728.The_House_of_Mirth,High Fidelity,Nick Hornby,6114,178685,3.93,1995,False,"['Fiction', 'Music', 'Contemporary']",[],340,1,-0.1,4.88
772,https://www.goodreads.com/book/show/13872.Geek_Love,Stardust,Neil Gaiman,19431,376758,4.08,1998,False,"['Fantasy', 'Fiction', 'Romance']","['Locus Award Nominee for Best Fantasy Novel (1999)', 'Geffen Award (2000)', 'Mythopoeic Fantasy Award for Adult Literature (1999)', 'ALA Alex Award (2000)']",248,4,0.0,5.76
773,https://www.goodreads.com/book/show/285092.High_Fidelity,Les Fleurs du Mal,Charles Baudelaire,1540,53199,4.23,1857,False,"['Poetry', 'Classics', 'Cultural']",['National Book Award for Translation (1983)'],365,1,0.1,6.65
774,https://www.goodreads.com/book/show/16793.Stardust,Misery,Stephen King,14060,527359,4.18,1987,False,"['Horror', 'Fiction', 'Thriller']","['Bram Stoker Award for Best Novel (1987)', 'World Fantasy Award Nominee for Best Novel (1988)']",370,2,0.07,6.35
775,https://www.goodreads.com/book/show/203220.Les_Fleurs_du_Mal,On Death and Dying,Elisabeth Kübler-Ross,545,24538,4.17,1969,False,"['Psychology', 'Nonfiction', 'Death']",[],288,1,0.06,6.29
776,https://www.goodreads.com/book/show/10614.Misery,The Fall,Albert Camus,3417,79149,4.02,1956,False,"['Fiction', 'Philosophy', 'Classics']",[],147,1,-0.04,5.41
777,https://www.goodreads.com/book/show/781844.On_Death_and_Dying,Jonathan Strange & Mr Norrell,Susanna Clarke,14680,210842,3.82,2004,False,"['Fantasy', 'Fiction', 'Historical']","['Hugo Award for Best Novel (2005)', 'Booker Prize Nominee for Longlist (2004)', 'Nebula Award Nominee for Best Novel (2005)', 'Locus Award for Best First Novel and Nominee for Best Fantasy Novel (2005)', 'Guardian First Book Award Nominee (2004)', 'World Fantasy Award for Best Novel (2005)', 'Mythopoeic Fantasy Award for Adult Literature (2005)', 'Book Sense Book of the Year Award for Adult Fiction (2005)', 'British Fantasy Award Nominee for Best Novel (2005)', 'Cena Akademie SFFH for Kniha roku (Book of the Year) (2007)']",1006,10,-0.17,4.24
778,https://www.goodreads.com/book/show/11991.The_Fall,The Pearl,John Steinbeck,8995,194677,3.49,1947,False,"['Classics', 'Fiction', 'Literature']",[],96,1,-0.38,2.29
779,https://www.goodreads.com/book/show/14201.Jonathan_Strange_Mr_Norrell,The Hobbit: Graphic Novel,Chuck Dixon,1171,172018,4.49,1989,False,"['Fantasy', 'Sequential Art', 'Graphic Novels']",[],133,1,0.27,8.18
780,https://www.goodreads.com/book/show/5308.The_Pearl,Brideshead Revisited,Evelyn Waugh,4899,95860,4.0,1945,False,"['Classics', 'Fiction', 'Historical']",[],351,1,-0.05,5.29
781,https://www.goodreads.com/book/show/30933.Brideshead_Revisited,Black Like Me,John Howard Griffin,2835,64214,4.1,1961,False,"['Nonfiction', 'History', 'Autobiography']",['Anisfield-Wolf Book Award (1962)'],208,1,0.02,5.88
782,https://www.goodreads.com/book/show/99944.The_Bhagavad_Gita,The Bhagavad Gita,Krishna-Dwaipayana Vyasa,2086,56700,4.14,-400,False,"['Religion', 'Philosophy', 'Classics']",[],160,1,0.04,6.12
783,https://www.goodreads.com/book/show/42603.Black_Like_Me,Papillon,Henri Charrière,2210,59988,4.21,1969,True,"['Nonfiction', 'Biography', 'Classics']",[],544,1,0.09,6.53
784,https://www.goodreads.com/book/show/747061.Book_of_Mormon_Doctrine_and_Covenants_Pearl_of_Great_Price,"Book of Mormon, Doctrine and Covenants, Pearl of Great Price",The Church of Jesus Christ of Latter-day Saints,757,26390,4.35,1950,False,"['Religion', 'Christianity', 'Lds']",[],1310,1,0.18,7.35
785,https://www.goodreads.com/book/show/6882.Papillon,Exotic Neurotic,Kenneth Jarrett Singleton,17,3103,3.6,0,False,"['Poetry', 'Contemporary', 'Fiction']",[],108,1,-0.31,2.94
786,https://www.goodreads.com/book/show/29395568-exotic-neurotic,We,Yevgeny Zamyatin,4976,76692,3.91,1920,False,"['Fiction', 'Science Fiction', 'Science Fiction']",[],226,1,-0.11,4.76
787,https://www.goodreads.com/book/show/76171.We,The Last Unicorn,Peter S. Beagle,4596,101424,4.14,1968,True,"['Fantasy', 'Fiction', 'Classics']",['Национални фантастични награди for Любим превод за 2015 г. – първо място (2016)'],294,1,0.04,6.12
788,https://www.goodreads.com/book/show/29127.The_Last_Unicorn,Chasing the Red Queen,Karen Glista,83,2075,4.27,0,False,"['Fiction', 'Novels', 'Contemporary']",[],277,1,0.13,6.88
789,https://www.goodreads.com/book/show/38343303-chasing-the-red-queen,All Creatures Great and Small: The Warm and Joyful Memoirs of the World's Most Beloved Animal Doctor,James Herriot,4603,122759,4.31,1972,True,"['Nonfiction', 'Animals', 'Autobiography']",[],442,1,0.15,7.12
790,https://www.goodreads.com/book/show/18929854-all-creatures-great-and-small,The Pandarus File,Kyle Keyes,22,2880,4.43,0,False,"['Fiction', 'Drama', 'Novels']",[],348,1,0.23,7.82
791,https://www.goodreads.com/book/show/13328554-the-pandarus-file,Nausea,Jean-Paul Sartre,3380,91721,3.92,1938,False,"['Philosophy', 'Fiction', 'Classics']",['Grand Prix des meilleurs romans du demi-siècle Nominee (1950)'],178,1,-0.1,4.82
792,https://www.goodreads.com/book/show/547094.I_Am_Legend_and_Other_Stories,I Am Legend and Other Stories,Richard Matheson,5045,121620,4.0,1954,False,"['Horror', 'Fiction', 'Science Fiction']",[],317,1,-0.05,5.29
793,https://www.goodreads.com/book/show/298275.Nausea,Fox in Socks,Dr. Seuss,1488,57878,4.07,1965,False,"['Childrens', 'Childrens', 'Picture Books']",[],64,1,-0.0,5.71
794,https://www.goodreads.com/book/show/105551.Fox_in_Socks,A Christmas Carol and Other Christmas Writings,Charles Dickens,865,35214,4.14,1843,False,"['Classics', 'Fiction', 'Holiday']",[],288,1,0.04,6.12
795,https://www.goodreads.com/book/show/5338.A_Christmas_Carol_and_Other_Christmas_Writings,The Greatest Show on Earth: The Evidence for Evolution,Richard Dawkins,1942,49752,4.15,0,False,"['Science', 'Nonfiction', 'Science']",['Prismas Casa de las Ciencias a la Divulgación for Libro editado (2010)'],470,1,0.05,6.18
796,https://www.goodreads.com/book/show/5886881-dark-places,Dark Places,Gillian Flynn,36617,612809,3.93,0,False,"['Mystery', 'Fiction', 'Thriller']","['Black Quill Award for Dark Genre Novel of the Year (2010)', 'CWA Ian Fleming Steel Dagger Nominee (2010)']",349,2,-0.1,4.88
797,https://www.goodreads.com/book/show/6117055-the-greatest-show-on-earth,The Razor's Edge,W. Somerset Maugham,3032,37885,4.19,1944,False,"['Fiction', 'Classics', 'Literature']",[],314,1,0.07,6.41
798,https://www.goodreads.com/book/show/6752378-city-of-fallen-angels,City of Fallen Angels,Cassandra Clare,23763,511234,4.11,0,True,"['Fantasy', 'Young Adult', 'Fantasy']",['Goodreads Choice Award for Goodreads Author and Nominee for Favorite Book and for Young Adult Fantasy & Science Fiction (2011)'],425,1,0.02,5.94
799,https://www.goodreads.com/book/show/31196.The_Razor_s_Edge,Bastard Out of Carolina,Dorothy Allison,2821,39566,4.12,1992,False,"['Fiction', 'Classics', 'American']","['Ferro-Grumley Award for Lesbian Fiction (1993)', 'National Book Award Finalist for Fiction (1992)']",320,2,0.03,6.0
800,https://www.goodreads.com/book/show/25354.Bastard_Out_of_Carolina,Lips of a Mastodon,Ted Bernal Guevara,26,3799,3.5,0,False,"['Drama', 'Mystery', 'Fiction']",[],226,1,-0.38,2.35
801,https://www.goodreads.com/book/show/26004546-lips-of-a-mastodon,The Red and the Black,Stendhal,2165,59716,3.88,1830,False,"['Classics', 'Fiction', 'Cultural']",[],608,1,-0.13,4.59
802,https://www.goodreads.com/book/show/14662.The_Red_and_the_Black,Ender's Shadow,Orson Scott Card,5299,158840,4.3,1999,True,"['Science Fiction', 'Fiction', 'Young Adult']","['Locus Award Nominee for Best SF Novel (2000)', 'ALA Alex Award (2000)', 'Lincoln Award Nominee (2005)', 'Seiun Award 星雲賞 Nominee for Best Foreign Novel (2001)', 'Margaret A. Edwards Award (2008)']",469,5,0.15,7.06
803,https://www.goodreads.com/book/show/9532.Ender_s_Shadow,Germinal,Émile Zola,1419,30325,4.15,1885,True,"['Classics', 'Fiction', 'Cultural']",[],592,1,0.05,6.18
804,https://www.goodreads.com/book/show/28407.Germinal,The Magic Mountain,Thomas Mann,2390,40725,4.09,1924,False,"['Fiction', 'Classics', 'European Literature']","[""Helen and Kurt Wolff Translator's Prize for John E. Woods (1996)""]",706,1,0.01,5.82
805,https://www.goodreads.com/book/show/88077.The_Magic_Mountain,Shutter Island,Dennis Lehane,8626,173285,4.07,2003,False,"['Mystery', 'Fiction', 'Thriller']","['Barry Award Nominee for Best Novel (2004)', 'Anthony Award Nominee for Best Novel (2004)', 'Hammett Prize Nominee (2003)', 'Grand Prix des lectrices de Elle for roman policier (2004)']",369,4,-0.0,5.71
806,https://www.goodreads.com/book/show/21686.Shutter_Island,The Illustrated Man,Ray Bradbury,4124,84293,4.12,1951,False,"['Science Fiction', 'Short Stories', 'Fiction']","['International Fantasy Award Nominee for Fiction (1952)', 'Analog Award Nominee for All-Time Best Book (1952)']",186,2,0.03,6.0
807,https://www.goodreads.com/book/show/27003.The_Eyre_Affair,The Eyre Affair,Jasper Fforde,10412,127818,3.87,2001,True,"['Fantasy', 'Fiction', 'Mystery']","['Locus Award Nominee for Best Science Fiction Novel (2002)', 'IAFA William L. Crawford Fantasy Award (2002)', 'Dilys Award Nominee (2003)', 'ALA Alex Award (2003)', 'Lincoln Award Nominee (2006)']",374,5,-0.13,4.53
808,https://www.goodreads.com/book/show/24830.The_Illustrated_Man,Between Shades of Gray,Ruta Sepetys,22091,178056,4.35,0,False,"['Historical', 'Historical Fiction', 'Young Adult']","['Georgia Peach Book Award Nominee for Honor book (2012)', 'SCBWI Golden Kite Award for Fiction (2012)', 'William C. Morris YA Debut Award Nominee (2012)', 'Rhode Island Teen Book Award Nominee (2013)', 'Milwaukee County Teen Book Award Nominee (2012)', 'Indies Choice Book Award for Young Adult (2012)', 'Amelia Elizabeth Walden Award Nominee (2012)', 'Lincoln Award Nominee (2016)', 'CYBILS Award Nominee for Young Adult Fiction (2011)', 'Goodreads Choice Award Nominee for Young Adult Fiction (2011)', 'Carnegie Medal Nominee (2012)', 'Missouri Gateway Readers Award Nominee (2014)']",344,12,0.18,7.35
809,https://www.goodreads.com/book/show/8755776-city-of-lost-souls,City of Lost Souls,Cassandra Clare,20878,451297,4.25,0,True,"['Fantasy', 'Young Adult', 'Romance']",['Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction and for Goodreads Author (2012)'],546,1,0.11,6.76
810,https://www.goodreads.com/book/show/7824322-between-shades-of-gray,The Bridge To Caracas,Stephen Douglass,41,3383,3.56,2011,True,"['Thriller', 'Mystery', 'Crime']",[],0,1,-0.34,2.71
811,https://www.goodreads.com/book/show/22842297-the-bridge-to-caracas,"Mister God, This is Anna",Fynn,520,5700,4.14,1974,False,"['Fiction', 'Religion', 'Spirituality']",[],298,1,0.04,6.12
812,https://www.goodreads.com/book/show/50807.Mister_God_This_is_Anna,We the Living,Ayn Rand,1406,26557,3.92,1936,False,"['Fiction', 'Classics', 'Philosophy']",[],464,1,-0.1,4.82
813,https://www.goodreads.com/book/show/668.We_the_Living,The Yearling,Marjorie Kinnan Rawlings,1131,26276,4.01,1938,False,"['Classics', 'Fiction', 'Young Adult']",['Pulitzer Prize for Novel (1939)'],513,1,-0.04,5.35
814,https://www.goodreads.com/book/show/159582.The_Yearling,The Nanny Song,Misty Mount,39,861,4.24,0,False,"['Fiction', 'Young Adult', 'New Adult']",[],318,1,0.11,6.71
815,https://www.goodreads.com/book/show/4137.Me_Talk_Pretty_One_Day,Me Talk Pretty One Day,David Sedaris,17754,636821,3.99,2000,False,"['Nonfiction', 'Humor', 'Autobiography']","['Lambda Literary Award for Humor (2001)', 'Puddly Award for Humor (2001)', 'Thurber Prize for American Humor (2001)']",272,3,-0.06,5.24
816,https://www.goodreads.com/book/show/40111371-the-nanny-song,The Ghost Moth (The Red Grouse Tales),Leslie   Garland,13,4536,4.3,0,False,"['Fiction', 'Novels', 'Drama']",[],321,1,0.15,7.06
817,https://www.goodreads.com/book/show/13158800-the-light-between-oceans,The Light Between Oceans,M.L. Stedman,35313,412718,4.03,2012,False,"['Fiction', 'Historical', 'Historical Fiction']","['Australian Independent Booksellers Indie Book Award for Book of the Year & Debut Fiction (2013)', 'Australian Book Industry Award (ABIA) for Literary Fiction, for Newcomer, and for Book of the Year (2013)', ""Women's Prize for Fiction Nominee for Longlist (2013)"", 'Goodreads Choice Award for Historical Fiction (2012)', 'HWA Debut Crown (2013)']",362,7,-0.03,5.47
818,https://www.goodreads.com/book/show/54668652-the-ghost-moth,The Winter of Our Discontent,John Steinbeck,2211,39578,4.0,1961,False,"['Classics', 'Fiction', 'Literature']",[],291,1,-0.05,5.29
819,https://www.goodreads.com/book/show/4796.The_Winter_of_Our_Discontent,The Mayor of Casterbridge,Thomas Hardy,2312,55552,3.84,1886,False,"['Classics', 'Fiction', 'Literature']",[],445,1,-0.15,4.35
820,https://www.goodreads.com/book/show/56759.The_Mayor_of_Casterbridge,Message in a Bottle,Nicholas Sparks,4382,218156,3.96,1998,False,"['Romance', 'Fiction', 'Womens Fiction']",[],342,1,-0.08,5.06
821,https://www.goodreads.com/book/show/3478.Message_in_a_Bottle,The Maltese Falcon,Dashiell Hammett,5153,94700,3.9,1929,False,"['Mystery', 'Fiction', 'Classics']","['Anthony Award Nominee for Best Novel of the Century (2000)', 'Audie Award for Audiobook Adaptation (2010)', 'Grammy Award Nominee for Best Spoken Word Album (2010)']",213,3,-0.12,4.71
822,https://www.goodreads.com/book/show/29999.The_Maltese_Falcon,The Agony and the Ecstasy,Irving Stone,2008,83046,4.06,1958,False,"['Historical', 'Historical Fiction', 'Fiction']",['California Book Award for Fiction (Silver) (1961)'],776,1,-0.01,5.65
823,https://www.goodreads.com/book/show/321552.The_Agony_and_the_Ecstasy,The Poetry of Robert Frost,Robert Frost,711,49001,4.23,1949,False,"['Poetry', 'Classics', 'Fiction']",['Pulitzer Prize for Poetry (1931)'],607,1,0.1,6.65
824,https://www.goodreads.com/book/show/95819.The_Poetry_of_Robert_Frost,The Absolutely True Diary of a Part-Time Indian,Sherman Alexie,24232,235525,4.09,0,False,"['Young Adult', 'Fiction', 'Contemporary']","[""National Book Award for Young People's Literature (2007)"", 'Odyssey Award (2009)', 'American Indian Library Association Award', 'South Carolina Book Award Nominee for Young Adult Book Award (2010)', 'Rhode Island Teen Book Award Nominee (2009)', 'Michigan Library Association Thumbs Up! Award Nominee (2008)', 'Florida Teens Read Nominee (2009)', 'American Indian Youth Literature Award for Best Young Adult Book (Award Retroactively Rescinded in 2018) (2008)', 'Boston Globe-Horn Book Award for Fiction (2008)', 'The Inky Awards Nominee for Silver Inky (2009)', 'California Young Readers Medal for Young Adult (2010)', 'Lincoln Award Nominee (2011)', 'James Cook Book Award Nominee (2009)', 'The Inky Awards Shortlist for Silver Inky (2009)']",230,14,0.01,5.82
825,https://www.goodreads.com/book/show/693208.The_Absolutely_True_Diary_of_a_Part_Time_Indian,The Candidate and other stories,Samuel R. George,13,890,4.35,0,False,"['Contemporary', 'Book Club', 'Drama']",[],192,1,0.18,7.35
826,https://www.goodreads.com/book/show/44416211-the-candidate-and-other-stories,The Song of Achilles,Madeline Miller,38778,314684,4.39,0,False,"['Historical', 'Historical Fiction', 'Fantasy']","['Orange Prize for Fiction (2012)', 'Gaylactic Spectrum Award for Best Novel (2013)', 'Chautauqua Prize Nominee (2013)', 'Lovelybooks Leserpreis Nominee for Romane (2020)']",352,4,0.21,7.59
827,https://www.goodreads.com/book/show/11250317-the-song-of-achilles,Long Day's Journey into Night,Eugene O'Neill,988,35688,4.07,1956,False,"['Plays', 'Drama', 'Classics']","['Pulitzer Prize for Drama (1957)', ""New York Drama Critics' Circle Award for Best American Play (1957)""]",179,2,-0.0,5.71
828,https://www.goodreads.com/book/show/12083.Long_Day_s_Journey_into_Night,The Guardian of Secrets and Her Deathly Pact,Jana Petken,183,1328,4.19,2013,False,"['Historical', 'Historical Fiction', 'War']",[],714,1,0.07,6.41
829,https://www.goodreads.com/book/show/18501652-the-guardian-of-secrets-and-her-deathly-pact,The Bronze Horseman,Paullina Simons,7804,69517,4.3,2000,True,"['Historical', 'Historical Fiction', 'Romance']",[],637,1,0.15,7.06
830,https://www.goodreads.com/book/show/83144.The_Bronze_Horseman,Twelve Years a Slave,Solomon Northup,6830,101395,4.18,1853,False,"['Nonfiction', 'History', 'Biography']",[],363,1,0.07,6.35
831,https://www.goodreads.com/book/show/18478222-twelve-years-a-slave,Portrait of Our Marriage,Martha Emms,35,215,3.9,0,False,"['Marriage', 'Womens Fiction', 'Fiction']",[],251,1,-0.12,4.71
832,https://www.goodreads.com/book/show/18909198-portrait-of-our-marriage,Anna and the French Kiss,Stephanie Perkins,30249,379670,4.0,0,True,"['Young Adult', 'Romance', 'Contemporary']","['Georgia Peach Book Award Nominee for Honor book (2012)', ""Pennsylvania Young Readers' Choice Award Nominee for Young Adults (2013)"", 'Milwaukee County Teen Book Award Nominee (2012)', 'The Inky Awards Nominee for Silver Inky (2011)', 'Lincoln Award Nominee (2013)', 'CYBILS Award Nominee for Young Adult Fiction (2011)', 'Goodreads Choice Award Nominee for Goodreads Author, Young Adult Fiction  (2010)']",372,8,-0.05,5.29
833,https://www.goodreads.com/book/show/6936382-anna-and-the-french-kiss,Carnal: Somewhere Over 40 Winks,Rom LcO'Feer,16,2772,3.45,2009,False,"['Psychology', 'Contemporary', 'Fiction']",[],222,1,-0.41,2.06
834,https://www.goodreads.com/book/show/7673244-carnal,Sir Gawain and the Green Knight,Gawain Poet,1913,54858,3.72,1397,False,"['Classics', 'Poetry', 'Fantasy']",['Harold Morton Landon Translation Award (2003)'],144,1,-0.23,3.65
835,https://www.goodreads.com/book/show/3049.Sir_Gawain_and_the_Green_Knight,Sharp Objects,Gillian Flynn,46933,735443,3.98,0,False,"['Mystery', 'Fiction', 'Thriller']","['Barry Award Nominee for Best First Novel (2007)', 'CWA New Blood Dagger (2007)', 'Edgar Award Nominee for Best First Novel (2007)', 'CWA Ian Fleming Steel Dagger (2007)']",254,4,-0.06,5.18
836,https://www.goodreads.com/book/show/18045891-sharp-objects,The Robe,Lloyd C. Douglas,1238,23522,4.22,1942,False,"['Historical', 'Historical Fiction', 'Fiction']",[],528,1,0.09,6.59
837,https://www.goodreads.com/book/show/30186948-think-and-grow-rich,Think and Grow Rich,Napoleon Hill,7427,239236,4.18,1937,False,"['Business', 'Self Help', 'Nonfiction']",[],233,1,0.07,6.35
838,https://www.goodreads.com/book/show/219919.The_Robe,The Book of Occult,Simon W. Clark,95,3121,3.54,2013,False,"['Horror', 'Fiction', 'Occult']",[],336,1,-0.35,2.59
839,https://www.goodreads.com/book/show/20388847-the-book-of-occult,"Mountains Beyond Mountains: The Quest of Dr. Paul Farmer, a Man Who Would Cure the World",Tracy Kidder,4902,77780,4.16,2003,False,"['Nonfiction', 'Biography', 'Health']",[],333,1,0.05,6.24
840,https://www.goodreads.com/book/show/10235.Mountains_Beyond_Mountains,The Valley of Horses,Jean M. Auel,2499,80777,3.99,1982,True,"['Historical', 'Historical Fiction', 'Fiction']",[],544,1,-0.06,5.24
841,https://www.goodreads.com/book/show/9634643-in-and-out-of-step,In and Out of Step,Christine M. Knight,69,104,4.04,2010,False,['Fiction'],[],482,1,-0.02,5.53
842,https://www.goodreads.com/book/show/40493.The_Valley_of_Horses,Full Moon Saturday Night,Mark Barkawitz,11,1125,4.31,0,False,"['Fiction', 'Epic', 'Drama']",[],256,1,0.15,7.12
843,https://www.goodreads.com/book/show/49204605-full-moon-saturday-night,"Karolina Dalca, Dark Eyes",M.R. Noble,70,4540,4.28,0,False,"['Novels', 'Drama', 'Fiction']",[],0,1,0.13,6.94
844,https://www.goodreads.com/book/show/55605912-karolina-dalca-dark-eyes,The Secret of the Old Clock,Carolyn Keene,3805,68298,3.98,1930,True,"['Mystery', 'Young Adult', 'Fiction']",[],210,1,-0.06,5.18
845,https://www.goodreads.com/book/show/32979.The_Secret_of_the_Old_Clock,The Westing Game,Ellen Raskin,11166,177301,4.01,1978,False,"['Mystery', 'Young Adult', 'Fiction']","['Newbery Medal (1979)', 'Banta Award', ""Dorothy Canfield Fisher Children's Book Award Nominee (1980)"", 'Boston Globe-Horn Book Award for Fiction (1978)', ""National Book Award Finalist for Children's Book, Fiction (Paperback) (1981)"", ""Virginia Reader's Choice""]",182,7,-0.04,5.35
846,https://www.goodreads.com/book/show/902.The_Westing_Game,In Defense of Food: An Eater's Manifesto,Michael Pollan,7962,107752,4.06,0,False,"['Nonfiction', 'Food and Drink', 'Food']",[],205,1,-0.01,5.65
847,https://www.goodreads.com/book/show/315425.In_Defense_of_Food,Christy,Catherine Marshall,1851,50196,4.24,1967,False,"['Historical', 'Historical Fiction', 'Fiction']",[],512,1,0.11,6.71
848,https://www.goodreads.com/book/show/229123.Christy,"The Pianist: The Extraordinary Story of One Man's Survival in Warsaw, 1939–45",Władysław Szpilman,1277,72310,4.22,1946,False,"['Nonfiction', 'History', 'World War II']",['Jewish Quarterly-Wingate Prize for Nonfiction (2000)'],222,1,0.09,6.59
849,https://www.goodreads.com/book/show/568236.A_Distant_Mirror,A Distant Mirror:  The Calamitous 14th Century,Barbara W. Tuchman,1493,36707,3.99,1978,True,"['History', 'Nonfiction', 'Historical']","['National Book Award for History (Paperback) (1980)', 'ASJA Outstanding Book Award (1980)', 'National Book Critics Circle Award Nominee for General Nonfiction (1978)']",677,3,-0.06,5.24
850,https://www.goodreads.com/book/show/128066.The_Pianist,The Jungle Book,Rudyard Kipling,3781,107389,3.92,1894,True,"['Classics', 'Fiction', 'Childrens']",['Audie Award for Excellence in Production (2016)'],277,1,-0.1,4.82
851,https://www.goodreads.com/book/show/77270.The_Jungle_Book,Red Queen,Victoria Aveyard,47281,628387,4.04,0,True,"['Fantasy', 'Young Adult', 'Science Fiction']","['Buxtehuder Bulle (2015)', 'South Carolina Book Award for Young Adult (2017)', 'California Young Readers Medal for Young Adult (2017)', 'Lincoln Award (2017)', 'Missouri Truman Readers Award Nominee (2018)', 'Goodreads Choice Award for Debut Goodreads Author, and Nominee for Young Adult Fantasy & Science Fiction (2015)']",383,7,-0.02,5.53
852,https://www.goodreads.com/book/show/22328546-red-queen,Mystic River,Dennis Lehane,3879,135515,4.15,2001,False,"['Mystery', 'Fiction', 'Thriller']","['Barry Award for Best Novel (2002)', 'Macavity Award Nominee for Best Mystery Novel (2002)', 'Anthony Award for Best Novel (2002)', 'Hammett Prize Nominee (2001)', 'Dilys Award (2002)', 'Massachusetts Book Award for Fiction (2002)', 'Deutscher Krimi Preis for 3. Platz International (2003)', 'Prix des libraires du Québec for Lauréats hors Québec (2003)']",416,8,0.05,6.18
853,https://www.goodreads.com/book/show/21671.Mystic_River,The Gargoyle,Andrew Davidson,5593,46808,3.94,0,False,"['Fiction', 'Fantasy', 'Historical']","['Sunburst Award for Canadian Novel (2009)', 'LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)']",468,2,-0.09,4.94
854,https://www.goodreads.com/book/show/2595138-the-gargoyle,A Conceptual Circus,Kenneth Jarrett Singleton,4,243,4.46,0,False,"['Poetry', 'Contemporary', 'Fiction']",[],82,1,0.25,8.0
855,https://www.goodreads.com/book/show/18710853-sex-in-the-title,"Sex in the Title: A Comedy about Dating, Sex, and Romance in NYC (Back When Phones Weren't So Smart)",Zack Love,258,816,3.46,0,False,"['Romance', 'Humor', 'Fiction']",[],376,1,-0.4,2.12
856,https://www.goodreads.com/book/show/41074185-a-conceptual-circus,"Of the Flame, Poems - Volume 15",Wendy E. Slater,16,1003,4.26,0,False,"['Novels', 'Contemporary', 'Fiction']",[],106,1,0.12,6.82
857,https://www.goodreads.com/book/show/77163.Stones_from_the_River,Stones from the River,Ursula Hegi,2085,92838,4.09,1994,True,"['Fiction', 'Historical', 'Historical Fiction']","['PEN/Faulkner Award for Fiction Nominee (1995)', 'Washington State Book Award (1995)', 'Premio Grinzane Cavour Nominee for Narrativa Straniera (2000)']",525,3,0.01,5.82
858,https://www.goodreads.com/book/show/31193687-of-the-flame-poems---volume-15,Africa's Child,Maria Nhambu,24,6403,4.28,0,True,"['Epic', 'Contemporary', 'Novels']",[],356,1,0.13,6.94
859,https://www.goodreads.com/book/show/29977617-africa-s-child,The Essential Rumi,Rumi,1058,39028,4.4,1273,False,"['Poetry', 'Spirituality', 'Classics']",[],416,1,0.21,7.65
860,https://www.goodreads.com/book/show/304079.The_Essential_Rumi,Walk Two Moons,Sharon Creech,7067,156705,3.96,1994,False,"['Young Adult', 'Fiction', 'Childrens']","['Newbery Medal (1995)', ""Dorothy Canfield Fisher Children's Book Award Nominee (1996)"", ""W.H. Smith's Mind-Boggling Books Award (1996)"", 'Oklahoma Sequoyah Award for YA (1997)']",280,4,-0.08,5.06
861,https://www.goodreads.com/book/show/53496.Walk_Two_Moons,Inferno,Dan Brown,37455,488910,3.86,0,True,"['Fiction', 'Thriller', 'Mystery']",['Goodreads Choice Award for Mystery & Thriller (2013)'],463,1,-0.14,4.47
862,https://www.goodreads.com/book/show/17212231-inferno,Where the Heart Is,Billie Letts,3773,241516,4.02,1995,False,"['Fiction', 'Womens Fiction', 'Chick Lit']",['Eliot Rosewater Indiana High School Book Award (2000)'],376,1,-0.04,5.41
863,https://www.goodreads.com/book/show/107291.Needful_Things,Needful Things,Stephen King,4350,218476,3.93,1991,False,"['Horror', 'Fiction', 'Thriller']",[],790,1,-0.1,4.88
864,https://www.goodreads.com/book/show/5168.Where_the_Heart_Is,The Invention of Religion,Alexander Drake,60,614,3.92,0,False,"['Religion', 'Nonfiction', 'History']",[],126,1,-0.1,4.82
865,https://www.goodreads.com/book/show/13598218-the-invention-of-religion,The Kitchen House,Kathleen Grissom,18842,243573,4.18,0,False,"['Historical', 'Historical Fiction', 'Fiction']",['Goodreads Choice Award Nominee for Historical Fiction and for Debut Author (2010)'],369,1,0.07,6.35
866,https://www.goodreads.com/book/show/6837103-the-kitchen-house,Notice Me,Emem Uko,6,588,4.26,0,False,"['Contemporary', 'Young Adult', 'Fiction']",[],266,1,0.12,6.82
867,https://www.goodreads.com/book/show/38495676-notice-me,Beyond Good and Evil,Friedrich Nietzsche,2001,72386,4.0,1886,False,"['Philosophy', 'Nonfiction', 'Classics']",[],240,1,-0.05,5.29
868,https://www.goodreads.com/book/show/12321.Beyond_Good_and_Evil,The Cadaver Factory,Kenneth Jarrett Singleton,3,238,4.35,2004,False,"['Fiction', 'Horror', 'Contemporary']",[],52,1,0.18,7.35
